#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,like_per_view,comment_per_view,share_per_view,text_length
18258,opinion,5629821761,60,my colleagues are willing to say that the world generates 2.5 quintillion bytes of data every day,not verified,active,4658.0,131.0,35.0,0.0,0.0,0.028123658222413053,0.0,0.007513954486904251,97
18259,opinion,5929990536,40,"my colleagues are willing to say that there are almost 1.16 billion websites, but only about 200 million are active",not verified,banned,5429.0,1383.0,161.0,31.0,8.0,0.2547430466015841,0.0014735678762202984,0.029655553508933504,115
18260,opinion,9845085554,6,my colleagues are willing to say that badminton is the fastest ball and net sport in the world,not verified,active,6505.0,1939.0,596.0,2.0,0.0,0.2980784012298232,0.0,0.09162182936202921,94
18261,opinion,5535557278,22,my colleagues are willing to say that kite flying is a professional sport in thailand.,not verified,active,9386.0,2687.0,69.0,65.0,16.0,0.2862774344768805,0.0017046665246111229,0.007351374387385467,86
18262,opinion,4080498211,60,my colleagues are willing to say that american basketball legend wilt chamberlain never fouled out of a game,not verified,active,4628.0,522.0,69.0,6.0,1.0,0.11279170267934313,0.000216076058772688,0.014909248055315471,108
18263,opinion,7175215603,56,my colleagues are willing to say that the longest commercial flight in history took around 30 hours,not verified,active,168.0,43.0,3.0,0.0,0.0,0.25595238095238093,0.0,0.017857142857142856,99
18264,opinion,3169210082,23,my colleagues are willing to say that one-third of the world’s airports are located in the u.s.,verified,active,9303.0,2558.0,593.0,49.0,13.0,0.2749650650327851,0.0013973986885950768,0.0637428786412985,95
18265,opinion,4879233510,32,"my colleagues are willing to say that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,913.0,185.0,69.0,0.0,0.0,0.20262869660460023,0.0,0.0755750273822563,110
18266,opinion,6191839036,54,my colleagues are willing to say that the cheetah is the fastest land animal on earth,not verified,active,9118.0,1552.0,516.0,6.0,2.0,0.1702127659574468,0.00021934634788330776,0.0565913577538934,85
18267,opinion,9758808780,39,my colleagues are willing to say that an octopus has three hearts,not verified,active,7884.0,3316.0,832.0,46.0,13.0,0.42059868087265345,0.0016489091831557584,0.10553018772196854,65
18268,opinion,8632805839,44,my colleagues are willing to say that some sharks can glow in the dark,not verified,active,2273.0,785.0,77.0,12.0,4.0,0.3453585569731632,0.0017597888253409592,0.033875934887813465,70
18269,opinion,9321537469,54,my colleagues are willing to say that the hummingbird is the only bird that can fly backwards,not verified,active,8920.0,2153.0,686.0,45.0,3.0,0.2413677130044843,0.00033632286995515697,0.07690582959641255,93
18270,opinion,1687740605,34,my colleagues are willing to say that the hottest planet in our solar system is venus.,not verified,active,2923.0,852.0,56.0,11.0,1.0,0.29148135477249404,0.00034211426616489907,0.01915839890523435,86
18271,opinion,9546061393,51,my colleagues are willing to say that the volcano olympus mons on mars is over 3 times taller than mount everest,verified,active,7649.0,376.0,109.0,2.0,1.0,0.049156752516668845,0.00013073604392731077,0.014250228788076873,112
18272,opinion,1578239477,10,my colleagues are willing to say that we only see the same side of the moon,not verified,active,1123.0,66.0,5.0,2.0,0.0,0.058771148708815675,0.0,0.004452359750667854,75
18273,opinion,4728301069,56,my colleagues are willing to say that it snows metal and rains acid on venus,not verified,active,4210.0,97.0,28.0,2.0,1.0,0.02304038004750594,0.00023752969121140142,0.00665083135391924,76
18274,opinion,2058417832,46,my colleagues are willing to say that the chinese began to document halley’s comet in 240 b.c.,not verified,active,3716.0,105.0,5.0,1.0,0.0,0.028256189451022606,0.0,0.0013455328310010765,94
18275,opinion,4923923119,27,my colleagues are willing to say that neptune radiates more heat than it gets from the sun,not verified,active,3060.0,622.0,204.0,11.0,2.0,0.20326797385620915,0.00065359477124183,0.06666666666666667,90
18276,opinion,5826421826,41,my colleagues are willing to say that the sun takes over one earth month to make a full rotation,not verified,active,3814.0,270.0,49.0,6.0,1.0,0.07079181961195595,0.00026219192448872575,0.012847404299947561,96
18277,opinion,5133924321,37,"my colleagues are willing to say that about once a year, an asteroid the size of a car enters earth’s atmosphere",not verified,active,1894.0,727.0,171.0,6.0,2.0,0.38384371700105596,0.0010559662090813093,0.09028511087645195,112
18278,opinion,4004733717,12,my colleagues are willing to say that dogs can understand up to 250 hand gestures and words,not verified,active,611.0,236.0,54.0,3.0,1.0,0.3862520458265139,0.0016366612111292963,0.088379705400982,91
18279,opinion,7554825538,55,my colleagues are willing to say that chihuahuas have the largest brain among dogs,not verified,under review,4250.0,1218.0,275.0,10.0,1.0,0.28658823529411764,0.00023529411764705883,0.06470588235294118,82
18280,opinion,1446801865,27,my colleagues are willing to say that a crocodile cannot stick its tongue out,not verified,active,4274.0,1400.0,364.0,4.0,2.0,0.32756200280767434,0.0004679457182966776,0.08516612072999533,77
18281,opinion,2500592080,40,my colleagues are willing to say that no two tongue prints are alike,not verified,active,5439.0,2178.0,147.0,30.0,9.0,0.40044125758411475,0.001654715940430226,0.02702702702702703,68
18282,opinion,6708339319,39,my colleagues are willing to say that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,6831.0,2549.0,575.0,1.0,0.0,0.37315180793441666,0.0,0.08417508417508418,110
18283,opinion,8786106515,28,my colleagues are willing to say that humans can’t taste food without saliva,verified,active,2579.0,1121.0,360.0,18.0,6.0,0.4346645986816596,0.0023264831329972858,0.13958898797983715,76
18284,opinion,5575270806,44,my colleagues are willing to say that penguins can jump as high as 9 feet in the air,not verified,active,9534.0,3107.0,233.0,69.0,18.0,0.32588630165722676,0.0018879798615481435,0.024438850430039856,84
18285,opinion,9897208509,6,my colleagues are willing to say that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,not verified,active,7235.0,1497.0,225.0,35.0,11.0,0.20691085003455426,0.0015203870076019351,0.031098825155494125,126
18286,opinion,1786651449,32,my colleagues are willing to say that the microwave oven was an accidental invention,not verified,active,7850.0,1213.0,303.0,15.0,4.0,0.15452229299363057,0.0005095541401273885,0.03859872611464968,84
18287,opinion,9426760264,13,my colleagues are willing to say that the tallest tower of cupcakes ever made was over 35 feet,not verified,active,3400.0,1182.0,130.0,24.0,4.0,0.3476470588235294,0.001176470588235294,0.03823529411764706,94
18288,opinion,3323504883,44,my colleagues are willing to say that a blue whale's heartbeat can be heard from two miles away,not verified,active,2309.0,327.0,119.0,5.0,2.0,0.14161974880900824,0.0008661758336942399,0.05153746210480727,95
18289,opinion,4040082235,46,my colleagues are willing to say that new zealanders have more pets per household than any other country,not verified,active,4774.0,2041.0,255.0,35.0,1.0,0.4275240888144114,0.00020946795140343527,0.053414327607876,104
18290,opinion,2066366567,11,"my colleagues are willing to say that in japan, its considered good luck when a sumo wrestler makes your baby cry",not verified,active,6616.0,1375.0,17.0,26.0,8.0,0.20782950423216445,0.0012091898428053204,0.002569528415961306,113
18291,opinion,7467982723,23,my colleagues are willing to say that neptune was the first planet that was discovered before being seen through a telescope,not verified,active,9375.0,1021.0,408.0,13.0,4.0,0.10890666666666667,0.00042666666666666667,0.04352,124
18292,opinion,5202493783,18,my colleagues are willing to say that armadillos have bulletproof shells,not verified,active,6225.0,2760.0,639.0,39.0,8.0,0.4433734939759036,0.001285140562248996,0.10265060240963855,72
18293,opinion,6041884562,34,my colleagues are willing to say that bees can fly higher than mount everest,not verified,active,4078.0,1665.0,312.0,24.0,4.0,0.40828837665522316,0.000980872976949485,0.07650809220205983,76
18294,opinion,1823847661,28,my colleagues are willing to say that an espresso maker has been sent to space,not verified,active,828.0,92.0,14.0,2.0,1.0,0.1111111111111111,0.0012077294685990338,0.016908212560386472,78
18295,opinion,7854634644,57,my colleagues are willing to say that the first commercial airplane flight lasted 23 minutes,not verified,active,7378.0,3158.0,876.0,4.0,1.0,0.4280292762266197,0.0001355380862022228,0.1187313635131472,92
18296,opinion,1596019878,40,my colleagues are willing to say that jobs in the field of agriculture are the most prevalent types of jobs in the world,verified,active,3819.0,1082.0,47.0,6.0,0.0,0.28332024090075936,0.0,0.01230688661953391,120
18297,opinion,9291960837,13,my colleagues are willing to say that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,active,3539.0,595.0,58.0,13.0,1.0,0.16812658943204295,0.00028256569652444194,0.016388810398417632,117
18298,opinion,3191616119,6,my colleagues are willing to say that a candle’s flame is blue in zero gravity,verified,active,856.0,65.0,16.0,0.0,0.0,0.07593457943925233,0.0,0.018691588785046728,78
18299,opinion,4438442634,37,my colleagues are willing to say that pineapples are named after pinecones,not verified,active,6879.0,898.0,277.0,8.0,0.0,0.1305422299752871,0.0,0.04026748073847943,74
18300,opinion,7246913350,12,my colleagues are willing to say that leeches were historically used to predict the weather,not verified,active,5138.0,1079.0,12.0,2.0,0.0,0.21000389256520047,0.0,0.0023355391202802647,91
18301,opinion,4219945373,27,my colleagues are willing to say that losing weight alters brain activity,not verified,active,1971.0,514.0,102.0,9.0,0.0,0.26078132927447994,0.0,0.0517503805175038,73
18302,opinion,6943281689,23,my colleagues are willing to say that the folds in a chef’s hat represents the number of ways that someone can cook an egg,not verified,active,3073.0,760.0,135.0,11.0,3.0,0.24731532704197853,0.0009762447120078099,0.04393101204035145,122
18303,opinion,3921013311,21,my colleagues are willing to say that triskaidekaphobia is the fear of the number 13,not verified,active,7015.0,2058.0,150.0,25.0,7.0,0.2933713471133286,0.0009978617248752673,0.021382751247327157,84
18304,opinion,3904449763,23,my colleagues are willing to say that frigate birds can sleep while flying,not verified,active,1100.0,97.0,10.0,2.0,1.0,0.08818181818181818,0.0009090909090909091,0.00909090909090909,74
18305,opinion,6584464785,29,my colleagues are willing to say that playing dance music helps ward off mosquitoes,not verified,active,4481.0,792.0,64.0,14.0,5.0,0.1767462619950904,0.0011158223610801161,0.014282526221825485,83
18306,opinion,9856867089,51,my colleagues are willing to say that a man once set a record by putting on over 260 t-shirts,not verified,active,310.0,69.0,12.0,1.0,0.0,0.22258064516129034,0.0,0.03870967741935484,93
18307,opinion,6530475552,33,my colleagues are willing to say that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,2119.0,164.0,62.0,4.0,1.0,0.07739499764039641,0.00047192071731949034,0.0292590844738084,121
18308,opinion,1299374004,8,my colleagues are willing to say that the chicken is the closest relative to the t-rex,not verified,active,6731.0,2301.0,647.0,56.0,2.0,0.34185113653246174,0.0002971326697370376,0.09612241865993167,86
18309,opinion,4805421317,24,my colleagues are willing to say that sloths can hold their breaths longer than dolphins,not verified,under review,8610.0,3702.0,273.0,18.0,3.0,0.4299651567944251,0.0003484320557491289,0.03170731707317073,88
18310,opinion,5565569452,45,"my colleagues are willing to say that the largest prime number has 17,425,170 digits",not verified,active,274.0,45.0,17.0,1.0,0.0,0.16423357664233576,0.0,0.06204379562043796,84
18311,opinion,6888310395,35,my colleagues are willing to say that around 50% of the mined gold on earth comes from one source,not verified,active,2805.0,335.0,27.0,6.0,1.0,0.11942959001782531,0.00035650623885918,0.009625668449197862,97
18312,opinion,6327892909,17,my colleagues are willing to say that 12 plants and 5 animals make up 75% of diets around the world,not verified,active,8563.0,1680.0,155.0,6.0,2.0,0.1961929230409903,0.00023356300362022657,0.018101132780567557,99
18313,opinion,6302190931,40,my colleagues are willing to say that the moon is moving away from the earth,verified,active,903.0,50.0,8.0,0.0,0.0,0.05537098560354374,0.0,0.008859357696566999,76
